# GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_bonferroni	p_sidak	p_holm	p_fdr_bh	study_items
....GO:0019932	BP	p	second-messenger-mediated signaling	1/256	3025/59161	4.368530323908438e-05	6	1	0.1418024943140679	0.1382282190994306	0.12384783468280422	0.00034418081144191244	Transcript_212417.0
....GO:0034613	BP	p	cellular protein localization	3/256	3946/59161	4.410639413949211e-05	4	3	0.14316935537679137	0.1395606270473342	0.12499752099132064	0.00034581969897775694	Transcript_11157.0, Transcript_215159.0, Transcript_5968.0
...GO:0070727	BP	p	cellular macromolecule localization	3/256	3946/59161	4.410639413949211e-05	3	3	0.14316935537679137	0.1395606270473342	0.12499752099132064	0.00034581969897775694	Transcript_11157.0, Transcript_215159.0, Transcript_5968.0
....GO:1901701	BP	p	cellular response to oxygen-containing compound	1/256	3046/59161	4.498123108435286e-05	4	1	0.1460090760998094	0.14232876973890873	0.1273868464308873	0.00035182909903568526	Transcript_212417.0
.....GO:0065003	BP	p	protein-containing complex assembly	3/256	3987/59161	4.522922182694216e-05	5	3	0.14681405405025424	0.1431134574063757	0.12804392699207326	0.00035252736644337716	Transcript_10586.0, Transcript_215159.0, Transcript_219287.0
...GO:0035295	BP	p	tube development	1/256	3050/59161	4.528771158560945e-05	3	1	0.14700391180688827	0.14329852960633016	0.12816422378727474	0.00035252736644337716	Transcript_5968.0
........GO:0032147	BP	p	activation of protein kinase activity	1/256	3056/59161	4.5784080811305395e-05	11	1	0.14861512631349733	0.14486913182255395	0.12952316461518296	0.00035553857969736197	Transcript_223545.0
....GO:0048878	BP	p	chemical homeostasis	2/256	3460/59161	4.6492773720090175e-05	4	2	0.1509155434954127	0.1471115646639511	0.131481564080415	0.00035854386987105443	Transcript_10953.0, Transcript_5968.0
......GO:0010562	BP	p	positive regulation of phosphorus metabolic process	2/256	3458/59161	4.6502455088020304e-05	6	2	0.1509469692157139	0.14714219826720443	0.1314624405338334	0.00035854386987105443	Transcript_186108.0, Transcript_223545.0
.......GO:0045937	BP	p	positive regulation of phosphate metabolic process	2/256	3458/59161	4.6502455088020304e-05	7	2	0.1509469692157139	0.14714219826720443	0.1314624405338334	0.00035854386987105443	Transcript_186108.0, Transcript_223545.0
.....GO:0015849	BP	p	organic acid transport	1/256	2886/59161	6.262063330903345e-05	5	1	0.20326657572112258	0.19814303620174667	0.1769032890980195	0.0004805356400026538	Transcript_5968.0
......GO:0046942	BP	p	carboxylic acid transport	1/256	2886/59161	6.262063330903345e-05	7	1	0.20326657572112258	0.19814303620174667	0.1769032890980195	0.0004805356400026538	Transcript_5968.0
....GO:1901605	BP	p	alpha-amino acid metabolic process	1/256	2913/59161	6.304386986838323e-05	7	1	0.20464040159277197	0.1994822334035266	0.17797284463844584	0.0004826424565867263	Transcript_5968.0
....GO:0014070	BP	p	response to organic cyclic compound	1/256	2920/59161	6.33433821196571e-05	4	1	0.20561261836040695	0.20042994446473789	0.17875502434167234	0.000483794396142134	Transcript_212417.0
.....GO:0030097	BP	p	hemopoiesis	3/256	3874/59161	6.397149634968243e-05	5	3	0.20765147715106916	0.20241741175853778	0.18046359120245412	0.0004874447820447633	Transcript_11157.0, Transcript_217895.0, Transcript_5968.0
....GO:0048534	BP	p	hematopoietic or lymphoid organ development	3/256	3885/59161	6.449009869648289e-05	4	3	0.20933486036878346	0.2040583636005494	0.18186207832408174	0.0004899421167874605	Transcript_11157.0, Transcript_217895.0, Transcript_5968.0
..GO:0002520	BP	p	immune system development	3/256	3887/59161	6.460111706254871e-05	4	3	0.20969522598503312	0.20440964583715476	0.18211054899932483	0.0004899421167874605	Transcript_11157.0, Transcript_217895.0, Transcript_5968.0
...GO:0045184	BP	p	establishment of protein localization	3/256	3891/59161	6.48387212901477e-05	4	3	0.21046648930781944	0.2051614686882348	0.18271551659563623	0.0004905978771744042	Transcript_11157.0, Transcript_215159.0, Transcript_5968.0
....GO:0051240	BP	p	positive regulation of multicellular organismal process	0/256	2334/59161	6.614224685332738e-05	4	0	0.21469773328590067	0.2092860598845642	0.1863227093858232	0.0004992970541532573	
..GO:0019725	BP	p	cellular homeostasis	2/256	3375/59161	6.747770075163947e-05	4	2	0.21903261663982174	0.21351167812149835	0.19001720531661676	0.0005047614654120399	Transcript_10953.0, Transcript_5968.0
....GO:0043436	BP	p	oxoacid metabolic process	2/256	3367/59161	6.748115331874026e-05	4	2	0.21904382367263087	0.21352260266971657	0.18995944659225383	0.0005047614654120399	Transcript_215159.0, Transcript_5968.0
...GO:0006082	BP	p	organic acid metabolic process	2/256	3367/59161	6.748115331874026e-05	3	2	0.21904382367263087	0.21352260266971657	0.18995944659225383	0.0005047614654120399	Transcript_215159.0, Transcript_5968.0
.....GO:0019752	BP	p	carboxylic acid metabolic process	2/256	3366/59161	6.748813185114766e-05	5	2	0.2190664759888253	0.21354468401138252	0.18984411489727837	0.0005047614654120399	Transcript_215159.0, Transcript_5968.0
....GO:0042127	BP	p	regulation of cell population proliferation	2/256	3415/59161	6.888333345036831e-05	4	2	0.22359530037989553	0.21795935480557316	0.19369993366243568	0.000514012184781369	Transcript_186108.0, Transcript_5968.0
........GO:0001934	BP	p	positive regulation of protein phosphorylation	2/256	3437/59161	7.070109441525724e-05	9	2	0.229495752471925	0.22371108003796797	0.1987407764012881	0.0005259111223439877	Transcript_186108.0, Transcript_223545.0
........GO:0042327	BP	p	positive regulation of phosphorylation	2/256	3438/59161	7.080195947761017e-05	8	2	0.2298231604643226	0.22403023538094666	0.1989535061320846	0.0005259111223439877	Transcript_186108.0, Transcript_223545.0
...GO:0033554	BP	p	cellular response to stress	7/256	5384/59161	7.476704470518112e-05	3	7	0.24269382711301793	0.23657648386604888	0.21002062857685377	0.0005540954956918218	Transcript_10586.0, Transcript_15996.0, Transcript_186108.0, Transcript_211209.0, Transcript_215159.0, Transcript_223545.0, Transcript_5968.0
....GO:0098655	BP	p	cation transmembrane transport	4/256	4220/59161	7.809276159533803e-05	6	4	0.25348910413846726	0.24709965502133102	0.2192844745597092	0.0005764566290609666	Transcript_10953.0, Transcript_215159.0, Transcript_219287.0, Transcript_288197.0
.....GO:0098662	BP	p	inorganic cation transmembrane transport	4/256	4200/59161	7.813953074147421e-05	7	4	0.25364091678682527	0.24724764107842265	0.2193376627913181	0.0005764566290609666	Transcript_10953.0, Transcript_215159.0, Transcript_219287.0, Transcript_288197.0
....GO:0048585	BP	p	negative regulation of response to stimulus	4/256	4249/59161	7.900576981259325e-05	4	4	0.2564527288116777	0.2499885785387812	0.22169019009413665	0.0005815254621579993	Transcript_11157.0, Transcript_15996.0, Transcript_209775.0, Transcript_5968.0
.....GO:0042886	BP	p	amide transport	3/256	3766/59161	9.111925457930555e-05	5	3	0.2957731003644258	0.2883178403783247	0.25558950909495204	0.0006661556314514094	Transcript_11157.0, Transcript_215159.0, Transcript_5968.0
.....GO:0015833	BP	p	peptide transport	3/256	3766/59161	9.111925457930555e-05	6	3	0.2957731003644258	0.2883178403783247	0.25558950909495204	0.0006661556314514094	Transcript_11157.0, Transcript_215159.0, Transcript_5968.0
....GO:0015031	BP	p	protein transport	3/256	3766/59161	9.111925457930555e-05	7	3	0.2957731003644258	0.2883178403783247	0.25558950909495204	0.0006661556314514094	Transcript_11157.0, Transcript_215159.0, Transcript_5968.0
......GO:0007189	BP	p	adenylate cyclase-activating G protein-coupled receptor signaling pathway	1/256	2791/59161	9.195618948026034e-05	9	1	0.29848979105292506	0.29096605413176924	0.25766124292368947	0.0006707635753998315	Transcript_212417.0
.....GO:0007188	BP	p	adenylate cyclase-modulating G protein-coupled receptor signaling pathway	1/256	2842/59161	9.405729217659613e-05	7	1	0.30530997040523106	0.2976143239691105	0.2634544753866458	0.0006845515031507422	Transcript_212417.0
....GO:0007187	BP	p	G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger	1/256	2847/59161	9.459272639161933e-05	6	1	0.30704798986719634	0.29930853489360604	0.2648596338965341	0.0006869082547364572	Transcript_212417.0
...GO:0002682	BP	p	regulation of immune system process	1/256	2849/59161	9.482392497748353e-05	3	1	0.30779846047691156	0.30004008913296687	0.2654121660119764	0.0006870501349931062	Transcript_5968.0
......GO:0019933	BP	p	cAMP-mediated signaling	1/256	2856/59161	9.571044165098753e-05	8	1	0.31067609359910553	0.3028451886033712	0.2677978157394631	0.0006903913191091233	Transcript_212417.0
......GO:0043949	BP	p	regulation of cAMP-mediated signaling	1/256	2856/59161	9.571044165098753e-05	7	1	0.31067609359910553	0.3028451886033712	0.2677978157394631	0.0006903913191091233	Transcript_212417.0
.....GO:0050801	BP	p	ion homeostasis	2/256	3272/59161	9.778694738487137e-05	5	2	0.3174164312112925	0.30941562919236354	0.27341230488810037	0.0007038058341713802	Transcript_10953.0, Transcript_5968.0
.....GO:0019935	BP	p	cyclic-nucleotide-mediated signaling	1/256	2872/59161	9.819636150704756e-05	7	1	0.31874538945187636	0.3107110896970749	0.27445883041219793	0.0007043644885267339	Transcript_212417.0
....GO:0009952	BP	p	anterior/posterior pattern specification	0/256	2242/59161	9.829855616223364e-05	4	0	0.3190771133026104	0.3110344521128178	0.2746461659172808	0.0007043644885267339	
.....GO:0071407	BP	p	cellular response to organic cyclic compound	1/256	2874/59161	9.85528862587887e-05	5	1	0.31990266879602813	0.31183919864548554	0.27525821132079686	0.0007046314290661412	Transcript_212417.0
......GO:0045859	BP	p	regulation of protein kinase activity	2/256	3316/59161	9.919652741843045e-05	9	2	0.32199192800022525	0.31387579595944837	0.27695670455225785	0.0007074391440763481	Transcript_223545.0, Transcript_274399.0
...GO:1901575	BP	p	organic substance catabolic process	6/256	4971/59161	9.938146940813763e-05	3	6	0.3225922496988148	0.3144609859427711	0.2773736811181121	0.0007074391440763481	Transcript_15996.0, Transcript_186108.0, Transcript_212417.0, Transcript_215159.0, Transcript_288197.0, Transcript_5968.0
.....GO:0043549	BP	p	regulation of kinase activity	2/256	3339/59161	0.00010159620140597712	8	2	0.32978126976380173	0.32146879948977614	0.28345340192267615	0.0007216220344940957	Transcript_223545.0, Transcript_274399.0
....GO:0051338	BP	p	regulation of transferase activity	2/256	3349/59161	0.00010300992682708463	4	2	0.33437022248071674	0.325942083014576	0.28729468592073903	0.0007300659879491631	Transcript_223545.0, Transcript_274399.0
..GO:0006950	BP	p	response to stress	10/256	6431/59161	0.00010866248057764106	2	10	0.3527184119550229	0.3438277878253457	0.30295099585046326	0.0007684496992484158	Transcript_10586.0, Transcript_10953.0, Transcript_15996.0, Transcript_186108.0, Transcript_211209.0, Transcript_215159.0, Transcript_217895.0, Transcript_219867.0, Transcript_223545.0, Transcript_5968.0
......GO:0016071	BP	p	mRNA metabolic process	5/256	4499/59161	0.0001268872345159408	7	5	0.4118759632387438	0.40149421322771417	0.353634722595927	0.0008953825287798779	Transcript_12318.0, Transcript_186108.0, Transcript_212417.0, Transcript_219867.0, Transcript_5968.0
......GO:0051247	BP	p	positive regulation of protein metabolic process	5/256	4523/59161	0.0001283656106147991	6	5	0.41667477205563785	0.40617206321735355	0.35762659117283024	0.0009038498309232925	Transcript_17471.0, Transcript_186108.0, Transcript_215159.0, Transcript_223545.0, Transcript_274399.0
...GO:0007018	BP	p	microtubule-based movement	3/256	3668/59161	0.0001302505071765536	3	3	0.42279314629509296	0.4121362176491548	0.36274766248670176	0.0009151366802924091	Transcript_10586.0, Transcript_215159.0, Transcript_5968.0
...GO:0044092	BP	p	negative regulation of molecular function	1/256	2713/59161	0.000134708939660339	3	1	0.4372652181374604	0.4262435062911925	0.37502968801438374	0.0009425148355565976	Transcript_215159.0
.....GO:2001020	BP	p	regulation of response to DNA damage stimulus	1/256	2714/59161	0.0001347279370604625	6	1	0.4373268836982613	0.4263036175091968	0.37494784883926713	0.0009425148355565976	Transcript_15996.0
....GO:0010467	BP	p	gene expression	1/256	2754/59161	0.000138237449886026	4	1	0.4487187623300404	0.4374083523242279	0.3845765855829243	0.0009649865856560007	Transcript_219287.0
.......GO:0071900	BP	p	regulation of protein serine/threonine kinase activity	2/256	3194/59161	0.00014141252196262806	10	2	0.4590250462906907	0.44745485597922313	0.3932682235780686	0.0009850322881774479	Transcript_223545.0, Transcript_274399.0
......GO:0055080	BP	p	cation homeostasis	2/256	3257/59161	0.00014892968862195618	6	2	0.48342576926686975	0.4712405340665597	0.4140245343690382	0.0010329610454420295	Transcript_10953.0, Transcript_5968.0
......GO:0098771	BP	p	inorganic ion homeostasis	2/256	3257/59161	0.00014892968862195618	6	2	0.48342576926686975	0.4712405340665597	0.4140245343690382	0.0010329610454420295	Transcript_10953.0, Transcript_5968.0
......GO:0006468	BP	p	protein phosphorylation	3/256	3550/59161	0.00018588672203105535	7	3	0.6033882997128056	0.5881792876647597	0.5163933138022717	0.001286542216871654	Transcript_186108.0, Transcript_217895.0, Transcript_223545.0
....GO:0006886	BP	p	intracellular protein transport	3/256	3599/59161	0.0001882523542603857	8	3	0.611067141929212	0.5956645769007056	0.522776787781091	0.001300142855168536	Transcript_11157.0, Transcript_215159.0, Transcript_5968.0
......GO:0019220	BP	p	regulation of phosphate metabolic process	3/256	3614/59161	0.00019065970381255655	6	3	0.6188813985755586	0.6032818673089972	0.529271337783657	0.0013111894037617765	Transcript_186108.0, Transcript_223545.0, Transcript_274399.0
.....GO:0051174	BP	p	regulation of phosphorus metabolic process	3/256	3614/59161	0.00019065970381255655	5	3	0.6188813985755586	0.6032818673089972	0.529271337783657	0.0013111894037617765	Transcript_186108.0, Transcript_223545.0, Transcript_274399.0
.....GO:0072522	BP	p	purine-containing compound biosynthetic process	1/256	2608/59161	0.00019723030325376938	5	1	0.6402095643617354	0.6240724351162953	0.5471168612259563	0.0013509514575455205	Transcript_219287.0
......GO:0006164	BP	p	purine nucleotide biosynthetic process	1/256	2607/59161	0.00019727387272845863	9	1	0.6403509908765767	0.6242102968328647	0.5470404490760158	0.0013509514575455205	Transcript_219287.0
.....GO:0032268	BP	p	regulation of cellular protein metabolic process	6/256	4809/59161	0.00019793223980761908	6	6	0.6424880504155315	0.6262934896258272	0.5486681687467201	0.0013526064219274347	Transcript_15996.0, Transcript_17471.0, Transcript_186108.0, Transcript_223545.0, Transcript_274399.0, Transcript_5968.0
.....GO:0070507	BP	p	regulation of microtubule cytoskeleton organization	1/256	2654/59161	0.00020037027704987984	7	1	0.65040191930391	0.6340078814488941	0.5552260377052171	0.001365755519036491	Transcript_10586.0
....GO:0044271	BP	p	cellular nitrogen compound biosynthetic process	7/256	5128/59161	0.00020129329736981016	4	7	0.6533980432624038	0.6369284850742892	0.5575824337143741	0.001365755519036491	Transcript_10586.0, Transcript_17471.0, Transcript_186108.0, Transcript_218429.0, Transcript_219287.0, Transcript_274399.0, Transcript_5968.0
....GO:1901699	BP	p	cellular response to nitrogen compound	1/256	2660/59161	0.00020153940037537867	4	1	0.6541968936184791	0.6377071995995971	0.5580625996394235	0.001365755519036491	Transcript_212417.0
....GO:0071417	BP	p	cellular response to organonitrogen compound	1/256	2660/59161	0.00020153940037537867	5	1	0.6541968936184791	0.6377071995995971	0.5580625996394235	0.001365755519036491	Transcript_212417.0
....GO:0032886	BP	p	regulation of microtubule-based process	1/256	2668/59161	0.00020337937766097064	4	1	0.6601694598875107	0.6435292212982637	0.5627507379879058	0.0013682242296745172	Transcript_10586.0
.....GO:0043009	BP	p	chordate embryonic development	2/256	3098/59161	0.00020399116818917504	6	2	0.6621553319420622	0.6454650374401999	0.5642395712112581	0.0013682242296745172	Transcript_215159.0, Transcript_5968.0
...GO:0009790	BP	p	embryo development	2/256	3099/59161	0.0002040112529767302	4	2	0.6622205271624663	0.645528589349169	0.564091114480659	0.0013682242296745172	Transcript_215159.0, Transcript_5968.0
..GO:0007275	BP	p	multicellular organism development	2/256	3099/59161	0.0002040112529767302	3	2	0.6622205271624663	0.645528589349169	0.564091114480659	0.0013682242296745172	Transcript_215159.0, Transcript_5968.0
....GO:0009792	BP	p	embryo development ending in birth or egg hatching	2/256	3099/59161	0.0002040112529767302	5	2	0.6622205271624663	0.645528589349169	0.564091114480659	0.0013682242296745172	Transcript_215159.0, Transcript_5968.0
...GO:0006520	BP	p	cellular amino acid metabolic process	2/256	3142/59161	0.0002089281564502835	6	2	0.6781807958376203	0.661086563318433	0.577059568115683	0.001398310919252825	Transcript_215159.0, Transcript_5968.0
...GO:0016197	BP	p	endosomal transport	1/256	2691/59161	0.00021050048019471485	5	1	0.6832845587120444	0.6660616806903102	0.5811918258176078	0.0014059353059918608	Transcript_5968.0
..GO:0007631	BP	p	feeding behavior	0/256	2027/59161	0.00021365226838651656	2	0	0.6935152631826328	0.6760345099126923	0.5896802607467857	0.0014240559818945232	
....GO:0048562	BP	p	embryonic organ morphogenesis	2/256	3164/59161	0.00021459676241953463	4	2	0.6965810908138094	0.6790230602592382	0.592072467515496	0.0014274202680610848	Transcript_215159.0, Transcript_5968.0
.......GO:0001932	BP	p	regulation of protein phosphorylation	3/256	3523/59161	0.0002723239590616772	8	3	0.8839635711142041	0.8616823757222671	0.7510694790921056	0.0018076964644462253	Transcript_186108.0, Transcript_223545.0, Transcript_274399.0
.......GO:0042325	BP	p	regulation of phosphorylation	3/256	3546/59161	0.0002800313544808255	7	3	0.9089817766447595	0.8860699720919956	0.7720464443036358	0.0018550648502954276	Transcript_186108.0, Transcript_223545.0, Transcript_274399.0
.......GO:0031400	BP	p	negative regulation of protein modification process	1/256	2523/59161	0.00028792615680875097	8	1	0.9346083050012056	0.9110505578958461	0.7935244881649177	0.0018996628662686426	Transcript_15996.0
...GO:0031099	BP	p	regeneration	1/256	2529/59161	0.0002879341128170586	3	1	0.9346341302041722	0.9110757321484657	0.7932584808109964	0.0018996628662686426	Transcript_186108.0
.....GO:0046395	BP	p	carboxylic acid catabolic process	1/256	2564/59161	0.0002929326192207474	6	1	0.9508592819905461	0.9268919125823659	0.8067364333339384	0.0019248163603047493	Transcript_215159.0
....GO:0016054	BP	p	organic acid catabolic process	1/256	2564/59161	0.0002929326192207474	4	1	0.9508592819905461	0.9268919125823659	0.8067364333339384	0.0019248163603047493	Transcript_215159.0
......GO:0051493	BP	p	regulation of cytoskeleton organization	2/256	3030/59161	0.00029625755199597597	6	2	0.9616520137789379	0.9374126026558636	0.8153007830929259	0.0019427313409675516	Transcript_10586.0, Transcript_215159.0
....GO:0080134	BP	p	regulation of response to stress	2/256	3050/59161	0.0003009722482380735	4	2	0.9769559177807865	0.9523307562869193	0.8279746549029401	0.001959899383531609	Transcript_15996.0, Transcript_223545.0
.......GO:0009152	BP	p	purine ribonucleotide biosynthetic process	1/256	2588/59161	0.000301395595461969	10	1	0.9783301028695514	0.9536703036513842	0.8288378875204148	0.001959899383531609	Transcript_219287.0
.....GO:0046390	BP	p	ribose phosphate biosynthetic process	1/256	2589/59161	0.00030184004932849793	6	1	0.9797728001203043	0.9550766362595366	0.8297582956040408	0.001959899383531609	Transcript_219287.0
......GO:0009260	BP	p	ribonucleotide biosynthetic process	1/256	2589/59161	0.00030184004932849793	9	1	0.9797728001203043	0.9550766362595366	0.8297582956040408	0.001959899383531609	Transcript_219287.0
.......GO:0055065	BP	p	metal ion homeostasis	2/256	3053/59161	0.00030189454459821454	7	2	0.9799496917658044	0.9552490691722955	0.8293043140112953	0.001959899383531609	Transcript_10953.0, Transcript_5968.0
..GO:0009605	BP	p	response to external stimulus	2/256	3072/59161	0.00030906590759508635	2	2	1.0	0.9779405617813307	0.8486949822561071	0.0020024509701669665	Transcript_219867.0, Transcript_5968.0
.....GO:0007010	BP	p	cytoskeleton organization	7/256	4905/59161	0.00038105978666845184	5	7	1.0	1.0	1.0	0.0024606572281567797	Transcript_10586.0, Transcript_10656.0, Transcript_1973.0, Transcript_209622.0, Transcript_215159.0, Transcript_288197.0, Transcript_5968.0
.....GO:0051246	BP	p	regulation of protein metabolic process	7/256	4895/59161	0.00038130332278584725	5	7	1.0	1.0	1.0	0.0024606572281567797	Transcript_15996.0, Transcript_17471.0, Transcript_186108.0, Transcript_215159.0, Transcript_223545.0, Transcript_274399.0, Transcript_5968.0
....GO:0022607	BP	p	cellular component assembly	8/256	5293/59161	0.00038509553543974485	4	8	1.0	1.0	1.0	0.002480198627058357	Transcript_10586.0, Transcript_10656.0, Transcript_209622.0, Transcript_215159.0, Transcript_217895.0, Transcript_219287.0, Transcript_219303.0, Transcript_5968.0
...GO:0030900	BP	p	forebrain development	1/256	2443/59161	0.0004203163980556412	3	1	1.0	1.0	1.0	0.002701677283343785	Transcript_1973.0
......GO:1902532	BP	p	negative regulation of intracellular signal transduction	2/256	2970/59161	0.00043845633077197984	7	2	1.0	1.0	1.0	0.0028088927421970646	Transcript_11157.0, Transcript_5968.0
...GO:0007212	BP	p	dopamine receptor signaling pathway	1/256	2496/59161	0.0004387272397701515	5	1	1.0	1.0	1.0	0.0028088927421970646	Transcript_212417.0
......GO:0031399	BP	p	regulation of protein modification process	4/256	3740/59161	0.00044018324940015203	7	4	1.0	1.0	1.0	0.0028126669833718376	Transcript_15996.0, Transcript_186108.0, Transcript_223545.0, Transcript_274399.0
....GO:0034654	BP	p	nucleobase-containing compound biosynthetic process	4/256	3763/59161	0.00044251733019988926	5	4	1.0	1.0	1.0	0.0028214979083881	Transcript_10586.0, Transcript_186108.0, Transcript_218429.0, Transcript_219287.0
...GO:0050790	BP	p	regulation of catalytic activity	4/256	3767/59161	0.0004433037379167994	3	4	1.0	1.0	1.0	0.0028214979083881	Transcript_11157.0, Transcript_222064.0, Transcript_223545.0, Transcript_274399.0
....GO:0018130	BP	p	heterocycle biosynthetic process	4/256	3777/59161	0.00044576802630750764	4	4	1.0	1.0	1.0	0.0028316301631979837	Transcript_10586.0, Transcript_186108.0, Transcript_218429.0, Transcript_219287.0
....GO:0009063	BP	p	cellular amino acid catabolic process	1/256	2515/59161	0.00045247398496413483	7	1	1.0	1.0	1.0	0.002868614365612464	Transcript_215159.0
....GO:0042472	BP	p	inner ear morphogenesis	0/256	1885/59161	0.00048235131075830386	4	0	1.0	1.0	1.0	0.0030520708669034198	
.....GO:0042471	BP	p	ear morphogenesis	0/256	1895/59161	0.0004881461141618581	5	0	1.0	1.0	1.0	0.0030827281839871427	
....GO:0006974	BP	p	cellular response to DNA damage stimulus	5/256	4164/59161	0.0005009525821876951	4	5	1.0	1.0	1.0	0.003154348767024619	Transcript_10586.0, Transcript_15996.0, Transcript_186108.0, Transcript_211209.0, Transcript_5968.0
...GO:0051668	BP	p	localization within membrane	0/256	1912/59161	0.0005014306727617694	3	0	1.0	1.0	1.0	0.003154348767024619	
....GO:0006796	BP	p	phosphate-containing compound metabolic process	6/256	4499/59161	0.0005190746390133436	4	6	1.0	1.0	1.0	0.0032590256832443192	Transcript_10586.0, Transcript_186108.0, Transcript_217895.0, Transcript_219287.0, Transcript_223545.0, Transcript_5968.0
......GO:0034622	BP	p	cellular protein-containing complex assembly	3/256	3317/59161	0.0005404771798158416	6	3	1.0	1.0	1.0	0.003386851207880737	Transcript_10586.0, Transcript_215159.0, Transcript_219287.0
.....GO:0016310	BP	p	phosphorylation	4/256	3696/59161	0.0006315992099121268	5	4	1.0	1.0	1.0	0.003950233208814573	Transcript_186108.0, Transcript_217895.0, Transcript_219287.0, Transcript_223545.0
....GO:0031016	BP	p	pancreas development	0/256	1769/59161	0.0007047084884158126	4	0	1.0	1.0	1.0	0.004399007218072554	
...GO:0048840	BP	p	otolith development	0/256	1798/59161	0.0007184000964764743	3	0	1.0	1.0	1.0	0.004475867011828475	
...GO:0010817	BP	p	regulation of hormone levels	0/256	1810/59161	0.0007293083645639385	3	0	1.0	1.0	1.0	0.004535124427920583	
...GO:0005975	BP	p	carbohydrate metabolic process	3/256	3257/59161	0.0007892389892933368	3	3	1.0	1.0	1.0	0.004898412541579677	Transcript_217895.0, Transcript_288197.0, Transcript_5968.0
....GO:0072521	BP	p	purine-containing compound metabolic process	2/256	2716/59161	0.0008673961655983245	4	2	1.0	1.0	1.0	0.005373221285366721	Transcript_219287.0, Transcript_5968.0
....GO:0060429	BP	p	epithelium development	2/256	2778/59161	0.0008925127936199118	4	2	1.0	1.0	1.0	0.005518279101124255	Transcript_11157.0, Transcript_5968.0
....GO:0080135	BP	p	regulation of cellular response to stress	2/256	2800/59161	0.0009173164731934109	5	2	1.0	1.0	1.0	0.005660854129250594	Transcript_15996.0, Transcript_223545.0
....GO:0055123	BP	p	digestive system development	0/256	1678/59161	0.0010468625679842915	4	0	1.0	1.0	1.0	0.006438372503069037	
...GO:0003407	BP	p	neural retina development	0/256	1680/59161	0.0010472768581701946	3	0	1.0	1.0	1.0	0.006438372503069037	
....GO:0035270	BP	p	endocrine system development	0/256	1722/59161	0.0010844401954512952	4	0	1.0	1.0	1.0	0.006651256182076822	
....GO:0022603	BP	p	regulation of anatomical structure morphogenesis	3/256	3138/59161	0.0010860030118609722	4	3	1.0	1.0	1.0	0.006651256182076822	Transcript_209775.0, Transcript_215159.0, Transcript_5968.0
..GO:0042445	BP	p	hormone metabolic process	0/256	1749/59161	0.001138161061078774	4	0	1.0	1.0	1.0	0.006957572136086065	
......GO:0032269	BP	p	negative regulation of cellular protein metabolic process	2/256	2621/59161	0.001239264348300042	7	2	1.0	1.0	1.0	0.007547189633361981	Transcript_15996.0, Transcript_5968.0
......GO:0051248	BP	p	negative regulation of protein metabolic process	2/256	2621/59161	0.001239264348300042	6	2	1.0	1.0	1.0	0.007547189633361981	Transcript_15996.0, Transcript_5968.0
......GO:0009165	BP	p	nucleotide biosynthetic process	2/256	2650/59161	0.001243009213209874	8	2	1.0	1.0	1.0	0.007555820048837549	Transcript_10586.0, Transcript_219287.0
......GO:0009150	BP	p	purine ribonucleotide metabolic process	2/256	2681/59161	0.0012688254862408556	9	2	1.0	1.0	1.0	0.0076839692692869735	Transcript_219287.0, Transcript_5968.0
.....GO:0009259	BP	p	ribonucleotide metabolic process	2/256	2681/59161	0.0012688254862408556	8	2	1.0	1.0	1.0	0.0076839692692869735	Transcript_219287.0, Transcript_5968.0
.....GO:1901293	BP	p	nucleoside phosphate biosynthetic process	2/256	2686/59161	0.001275142917707475	7	2	1.0	1.0	1.0	0.007707847133851887	Transcript_10586.0, Transcript_219287.0
....GO:0019693	BP	p	ribose phosphate metabolic process	2/256	2698/59161	0.001292789863741491	5	2	1.0	1.0	1.0	0.007788924761945542	Transcript_219287.0, Transcript_5968.0
...GO:0061061	BP	p	muscle structure development	1/256	2173/59161	0.0012933550359484434	3	1	1.0	1.0	1.0	0.007788924761945542	Transcript_186108.0
.....GO:0006163	BP	p	purine nucleotide metabolic process	2/256	2709/59161	0.0013120852872741972	8	2	1.0	1.0	1.0	0.007887090449059341	Transcript_219287.0, Transcript_5968.0
....GO:0060537	BP	p	muscle tissue development	1/256	2211/59161	0.0013269693118868517	4	1	1.0	1.0	1.0	0.007961815871321111	Transcript_186108.0
...GO:0006793	BP	p	phosphorus metabolic process	7/256	4511/59161	0.0013323923146287848	3	7	1.0	1.0	1.0	0.007979604157352464	Transcript_101139.0, Transcript_10586.0, Transcript_186108.0, Transcript_217895.0, Transcript_219287.0, Transcript_223545.0, Transcript_5968.0
.....GO:0035418	BP	p	protein localization to synapse	0/256	1578/59161	0.0015550156009464348	5	0	1.0	1.0	1.0	0.00926319477555227	
....GO:1902414	BP	p	protein localization to cell junction	0/256	1578/59161	0.0015550156009464348	4	0	1.0	1.0	1.0	0.00926319477555227	
....GO:0023061	BP	p	signal release	0/256	1577/59161	0.0015552807001466382	6	0	1.0	1.0	1.0	0.00926319477555227	
.....GO:0002065	BP	p	columnar/cuboidal epithelial cell differentiation	0/256	1617/59161	0.0015793448832992652	5	0	1.0	1.0	1.0	0.009389292108405523	
